"YearStart","LocationDesc","Data_Value","Data_Value_Footnote","Sample_Size","StratificationCategory1","Stratification1"
2021,"Kansas",15.5,"",2021,"Income","$75,000 or greater"
2021,"Kansas",17.6,"",5595,"Income","Data not reported"
2021,"Kansas",28.9,"",551,"Income","Less than $15,000"
2021,"Kentucky",20.5,"",499,"Income","$15,000 - $24,999"
2021,"Kentucky",21.8,"",541,"Income","$25,000 - $34,999"
2021,"Kentucky",17.8,"",588,"Income","$35,000 - $49,999"
2021,"Kentucky",15.8,"",637,"Income","$50,000 - $74,999"
2021,"Kentucky",10.6,"",444,"Income","$75,000 or greater"
2021,"Kentucky",20.3,"",1721,"Income","Data not reported"
2021,"Kentucky",38,"",375,"Income","Less than $15,000"
2021,"Louisiana",33.3,"",427,"Income","$15,000 - $24,999"
2021,"Louisiana",30.1,"",434,"Income","$25,000 - $34,999"
2021,"Louisiana",25.6,"",487,"Income","$35,000 - $49,999"
2021,"Louisiana",19.1,"",576,"Income","$50,000 - $74,999"
2021,"Louisiana",22.5,"",430,"Income","$75,000 or greater"
2021,"Louisiana",23,"",1546,"Income","Data not reported"
2021,"Louisiana",35,"",308,"Income","Less than $15,000"
2021,"Maine",19.3,"",822,"Income","$15,000 - $24,999"
2021,"Maine",17.7,"",1130,"Income","$25,000 - $34,999"
2021,"Maine",14.1,"",1278,"Income","$35,000 - $49,999"
2021,"Maine",10.8,"",1622,"Income","$50,000 - $74,999"
2021,"Maine",6.5,"",1198,"Income","$75,000 or greater"
2021,"Maine",12.4,"",4103,"Income","Data not reported"
2021,"Maine",24.4,"",407,"Income","Less than $15,000"
2021,"Maryland",24,"",836,"Income","$15,000 - $24,999"
2021,"Maryland",27.2,"",1058,"Income","$25,000 - $34,999"
2021,"Maryland",20.6,"",1140,"Income","$35,000 - $49,999"
2021,"Maryland",19.1,"",1670,"Income","$50,000 - $74,999"
2021,"Maryland",16.9,"",1563,"Income","$75,000 or greater"
2021,"Maryland",17,"",6267,"Income","Data not reported"
2021,"Maryland",30.1,"",464,"Income","Less than $15,000"
2021,"Massachusetts",25.8,"",476,"Income","$15,000 - $24,999"
2021,"Massachusetts",19.2,"",444,"Income","$25,000 - $34,999"
2021,"Massachusetts",19,"",547,"Income","$35,000 - $49,999"
2021,"Massachusetts",18.6,"",745,"Income","$50,000 - $74,999"
2021,"Massachusetts",16.6,"",702,"Income","$75,000 or greater"
2021,"Massachusetts",15.2,"",3722,"Income","Data not reported"
2021,"Massachusetts",21.4,"",254,"Income","Less than $15,000"
2021,"Michigan",26,"",599,"Income","$15,000 - $24,999"
2021,"Michigan",22.7,"",784,"Income","$25,000 - $34,999"
2021,"Michigan",20.1,"",895,"Income","$35,000 - $49,999"
2021,"Michigan",18.3,"",1150,"Income","$50,000 - $74,999"
2021,"Michigan",14.4,"",888,"Income","$75,000 or greater"
2021,"Michigan",17.4,"",3043,"Income","Data not reported"
2021,"Michigan",31.3,"",375,"Income","Less than $15,000"
2021,"Minnesota",33.5,"",800,"Income","$15,000 - $24,999"
2021,"Minnesota",25.2,"",1240,"Income","$25,000 - $34,999"
2021,"Minnesota",23.7,"",1605,"Income","$35,000 - $49,999"
2021,"Minnesota",18.5,"",2154,"Income","$50,000 - $74,999"
2021,"Minnesota",17.4,"",1804,"Income","$75,000 or greater"
2021,"Minnesota",18,"",5750,"Income","Data not reported"
2021,"Minnesota",29.7,"",403,"Income","Less than $15,000"
2021,"Mississippi",32.4,"",476,"Income","$15,000 - $24,999"
2021,"Mississippi",26.4,"",539,"Income","$25,000 - $34,999"
2021,"Mississippi",22.1,"",495,"Income","$35,000 - $49,999"
2021,"Mississippi",18.5,"",524,"Income","$50,000 - $74,999"
2021,"Mississippi",16.3,"",328,"Income","$75,000 or greater"
2021,"Mississippi",21.4,"",1293,"Income","Data not reported"
2021,"Mississippi",28.6,"",283,"Income","Less than $15,000"
2021,"Missouri",28.2,"",1059,"Income","$15,000 - $24,999"
2021,"Missouri",22.9,"",945,"Income","$25,000 - $34,999"
2021,"Missouri",19.1,"",1353,"Income","$35,000 - $49,999"
2021,"Missouri",18.6,"",1595,"Income","$50,000 - $74,999"
2021,"Missouri",15.7,"",1245,"Income","$75,000 or greater"
2021,"Missouri",16.8,"",3831,"Income","Data not reported"
2021,"Missouri",28.9,"",1011,"Income","Less than $15,000"
2021,"Montana",20.4,"",522,"Income","$15,000 - $24,999"
2021,"Montana",19.8,"",640,"Income","$25,000 - $34,999"
2021,"Montana",17,"",751,"Income","$35,000 - $49,999"
2021,"Montana",12.6,"",958,"Income","$50,000 - $74,999"
2021,"Montana",13.3,"",696,"Income","$75,000 or greater"
2021,"Montana",17.4,"",1784,"Income","Data not reported"
2021,"Montana",23.8,"",280,"Income","Less than $15,000"
2021,"Nebraska",28,"",1096,"Income","$15,000 - $24,999"
2021,"Nebraska",27.7,"",1488,"Income","$25,000 - $34,999"
2021,"Nebraska",25.7,"",1873,"Income","$35,000 - $49,999"
2021,"Nebraska",19,"",2326,"Income","$50,000 - $74,999"
2021,"Nebraska",14.2,"",1795,"Income","$75,000 or greater"
2021,"Nebraska",17.2,"",4300,"Income","Data not reported"
2021,"Nebraska",32.9,"",590,"Income","Less than $15,000"
2021,"Nevada",26.7,"",206,"Income","$15,000 - $24,999"
2021,"Nevada",28.8,"",274,"Income","$25,000 - $34,999"
2021,"Nevada",32.3,"",340,"Income","$35,000 - $49,999"
2021,"Nevada",22.8,"",381,"Income","$50,000 - $74,999"
2021,"Nevada",17.8,"",287,"Income","$75,000 or greater"
2021,"Nevada",20.6,"",866,"Income","Data not reported"
2021,"Nevada",30.2,"",94,"Income","Less than $15,000"
2021,"New Hampshire",24.1,"",349,"Income","$15,000 - $24,999"
2021,"New Hampshire",15.6,"",497,"Income","$25,000 - $34,999"
2021,"New Hampshire",16.1,"",565,"Income","$35,000 - $49,999"
2021,"New Hampshire",17.7,"",862,"Income","$50,000 - $74,999"
2021,"New Hampshire",12.3,"",656,"Income","$75,000 or greater"
2021,"New Hampshire",14.4,"",2383,"Income","Data not reported"
2021,"New Hampshire",21.4,"",170,"Income","Less than $15,000"
2021,"New Jersey",38.8,"",489,"Income","$15,000 - $24,999"
2021,"New Jersey",31.9,"",528,"Income","$25,000 - $34,999"
2021,"New Jersey",24.5,"",537,"Income","$35,000 - $49,999"
2021,"New Jersey",19.8,"",714,"Income","$50,000 - $74,999"
2021,"New Jersey",15,"",672,"Income","$75,000 or greater"
2021,"New Jersey",18.5,"",3076,"Income","Data not reported"
2021,"New Jersey",40.6,"",257,"Income","Less than $15,000"
2021,"New Mexico",27.6,"",692,"Income","$15,000 - $24,999"
2021,"New Mexico",24,"",849,"Income","$25,000 - $34,999"
2021,"New Mexico",21.5,"",734,"Income","$35,000 - $49,999"
2021,"New Mexico",18.6,"",819,"Income","$50,000 - $74,999"
2021,"New Mexico",17.6,"",574,"Income","$75,000 or greater"
2021,"New Mexico",20.3,"",1646,"Income","Data not reported"
2021,"New Mexico",31.9,"",453,"Income","Less than $15,000"
2021,"New York",32.1,"",2890,"Income","$15,000 - $24,999"
2021,"New York",24,"",3433,"Income","$25,000 - $34,999"
2021,"New York",21.4,"",3432,"Income","$35,000 - $49,999"
2021,"New York",20.9,"",4290,"Income","$50,000 - $74,999"
2021,"New York",16.9,"",3385,"Income","$75,000 or greater"
2021,"New York",18.9,"",12009,"Income","Data not reported"
2021,"New York",32.4,"",1614,"Income","Less than $15,000"
2021,"North Carolina",25.3,"",408,"Income","$15,000 - $24,999"
2021,"North Carolina",23.2,"",473,"Income","$25,000 - $34,999"
2021,"North Carolina",18.7,"",487,"Income","$35,000 - $49,999"
2021,"North Carolina",11.8,"",585,"Income","$50,000 - $74,999"
2021,"North Carolina",11.8,"",466,"Income","$75,000 or greater"
2021,"North Carolina",17.6,"",1857,"Income","Data not reported"
2021,"North Carolina",26.1,"",249,"Income","Less than $15,000"
2021,"North Dakota",27.9,"",350,"Income","$15,000 - $24,999"
2021,"North Dakota",25.7,"",474,"Income","$25,000 - $34,999"
2021,"North Dakota",25.5,"",675,"Income","$35,000 - $49,999"
2021,"North Dakota",20,"",849,"Income","$50,000 - $74,999"
2021,"North Dakota",19.7,"",663,"Income","$75,000 or greater"
2021,"North Dakota",21.3,"",2088,"Income","Data not reported"
2021,"North Dakota",36.1,"",177,"Income","Less than $15,000"
2021,"Ohio",27.7,"",1105,"Income","$15,000 - $24,999"
2021,"Ohio",23.3,"",1408,"Income","$25,000 - $34,999"
2021,"Ohio",18.6,"",1483,"Income","$35,000 - $49,999"
2021,"Ohio",16.3,"",1850,"Income","$50,000 - $74,999"
2021,"Ohio",16.8,"",1344,"Income","$75,000 or greater"
2021,"Ohio",19,"",4207,"Income","Data not reported"
2021,"Ohio",23.5,"",638,"Income","Less than $15,000"
2021,"Oklahoma",26.3,"",435,"Income","$15,000 - $24,999"
2021,"Oklahoma",22.2,"",469,"Income","$25,000 - $34,999"
2021,"Oklahoma",24.3,"",540,"Income","$35,000 - $49,999"
2021,"Oklahoma",18.7,"",615,"Income","$50,000 - $74,999"
2021,"Oklahoma",12.9,"",480,"Income","$75,000 or greater"
2021,"Oklahoma",20.3,"",1459,"Income","Data not reported"
2021,"Oklahoma",22.5,"",232,"Income","Less than $15,000"
2021,"Oregon",19,"",609,"Income","$15,000 - $24,999"
2021,"Oregon",18.1,"",484,"Income","$25,000 - $34,999"
2021,"Oregon",15.8,"",587,"Income","$35,000 - $49,999"
2021,"Oregon",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$50,000 - $74,999"
2021,"Oregon",10.8,"",561,"Income","$75,000 or greater"
2021,"Oregon",14.8,"",2196,"Income","Data not reported"
2021,"Oregon",28.2,"",311,"Income","Less than $15,000"
2021,"Pennsylvania",26.3,"",422,"Income","$15,000 - $24,999"
2021,"Pennsylvania",20.9,"",535,"Income","$25,000 - $34,999"
2021,"Pennsylvania",21.7,"",596,"Income","$35,000 - $49,999"
2021,"Pennsylvania",15.4,"",816,"Income","$50,000 - $74,999"
2021,"Pennsylvania",14.8,"",607,"Income","$75,000 or greater"
2021,"Pennsylvania",19,"",2395,"Income","Data not reported"
2021,"Pennsylvania",30.2,"",237,"Income","Less than $15,000"
2021,"Rhode Island",31.3,"",273,"Income","$15,000 - $24,999"
2021,"Rhode Island",30.7,"",424,"Income","$25,000 - $34,999"
2021,"Rhode Island",22.9,"",422,"Income","$35,000 - $49,999"
2021,"Rhode Island",17.3,"",632,"Income","$50,000 - $74,999"
2021,"Rhode Island",13.5,"",539,"Income","$75,000 or greater"
2021,"Rhode Island",17.1,"",2151,"Income","Data not reported"
2021,"Rhode Island",24.2,"",200,"Income","Less than $15,000"
2021,"South Carolina",28.3,"",738,"Income","$15,000 - $24,999"
2021,"South Carolina",22.6,"",851,"Income","$25,000 - $34,999"
2021,"South Carolina",20.4,"",939,"Income","$35,000 - $49,999"
2021,"South Carolina",17.1,"",1107,"Income","$50,000 - $74,999"
2021,"South Carolina",14.4,"",852,"Income","$75,000 or greater"
2021,"South Carolina",19.6,"",2937,"Income","Data not reported"
2021,"South Carolina",33,"",418,"Income","Less than $15,000"
2021,"South Dakota",19.5,"",507,"Income","$15,000 - $24,999"
2021,"South Dakota",22,"",750,"Income","$25,000 - $34,999"
2021,"South Dakota",19.1,"",843,"Income","$35,000 - $49,999"
2021,"South Dakota",20.4,"",1032,"Income","$50,000 - $74,999"
2021,"South Dakota",16.2,"",758,"Income","$75,000 or greater"
2021,"South Dakota",18.3,"",2426,"Income","Data not reported"
2021,"South Dakota",25.8,"",289,"Income","Less than $15,000"
2021,"Tennessee",23.6,"",406,"Income","$15,000 - $24,999"
2021,"Tennessee",25.4,"",449,"Income","$25,000 - $34,999"
2021,"Tennessee",19.3,"",528,"Income","$35,000 - $49,999"
2021,"Tennessee",18,"",604,"Income","$50,000 - $74,999"
2021,"Tennessee",11.6,"",451,"Income","$75,000 or greater"
2021,"Tennessee",18.6,"",1349,"Income","Data not reported"
2021,"Tennessee",29.2,"",248,"Income","Less than $15,000"
2021,"Texas",34,"",833,"Income","$15,000 - $24,999"
2021,"Texas",25.2,"",938,"Income","$25,000 - $34,999"
2021,"Texas",23.9,"",959,"Income","$35,000 - $49,999"
2021,"Texas",23.1,"",1162,"Income","$50,000 - $74,999"
2021,"Texas",22.9,"",941,"Income","$75,000 or greater"
2021,"Texas",20.9,"",3515,"Income","Data not reported"
2021,"Texas",37.2,"",584,"Income","Less than $15,000"
2021,"Utah",25.9,"",416,"Income","$15,000 - $24,999"
2021,"Utah",27.2,"",873,"Income","$25,000 - $34,999"
2021,"Utah",23.7,"",924,"Income","$35,000 - $49,999"
2021,"Utah",19.1,"",1430,"Income","$50,000 - $74,999"
2021,"Utah",15.7,"",1392,"Income","$75,000 or greater"
2021,"Utah",18,"",4013,"Income","Data not reported"
2021,"Utah",34,"",287,"Income","Less than $15,000"
2021,"Vermont",27.3,"",408,"Income","$15,000 - $24,999"
2021,"Vermont",12.5,"",497,"Income","$25,000 - $34,999"
2021,"Vermont",17.4,"",698,"Income","$35,000 - $49,999"
2021,"Vermont",15.4,"",874,"Income","$50,000 - $74,999"
2021,"Vermont",9.4,"",776,"Income","$75,000 or greater"
2021,"Vermont",11.1,"",2160,"Income","Data not reported"
2021,"Vermont",27.4,"",200,"Income","Less than $15,000"
2021,"Virginia",30.6,"",510,"Income","$15,000 - $24,999"
2021,"Virginia",22.7,"",682,"Income","$25,000 - $34,999"
2021,"Virginia",19.3,"",847,"Income","$35,000 - $49,999"
2021,"Virginia",18.3,"",1166,"Income","$50,000 - $74,999"
2021,"Virginia",13.6,"",945,"Income","$75,000 or greater"
2021,"Virginia",15.9,"",3851,"Income","Data not reported"
2021,"Virginia",26.5,"",277,"Income","Less than $15,000"
2021,"Washington",26.9,"",743,"Income","$15,000 - $24,999"
2021,"Washington",25.9,"",996,"Income","$25,000 - $34,999"
2021,"Washington",20,"",1268,"Income","$35,000 - $49,999"
2021,"Washington",17.3,"",1744,"Income","$50,000 - $74,999"
2021,"Washington",17.4,"",1502,"Income","$75,000 or greater"
2021,"Washington",16.9,"",4914,"Income","Data not reported"
2021,"Washington",28.6,"",432,"Income","Less than $15,000"
2021,"West Virginia",21.7,"",675,"Income","$15,000 - $24,999"
2021,"West Virginia",18.7,"",782,"Income","$25,000 - $34,999"
2021,"West Virginia",17.2,"",869,"Income","$35,000 - $49,999"
2021,"West Virginia",17.3,"",915,"Income","$50,000 - $74,999"
2021,"West Virginia",14.1,"",657,"Income","$75,000 or greater"
2021,"West Virginia",17.8,"",1821,"Income","Data not reported"
2021,"West Virginia",34.8,"",389,"Income","Less than $15,000"
2021,"Wisconsin",27.3,"",421,"Income","$15,000 - $24,999"
2021,"Wisconsin",23.5,"",568,"Income","$25,000 - $34,999"
2021,"Wisconsin",20.4,"",741,"Income","$35,000 - $49,999"
2021,"Wisconsin",20.1,"",996,"Income","$50,000 - $74,999"
2021,"Wisconsin",16.6,"",810,"Income","$75,000 or greater"
2021,"Wisconsin",17.6,"",1830,"Income","Data not reported"
2021,"Wisconsin",33.1,"",184,"Income","Less than $15,000"
2021,"Wyoming",28.2,"",295,"Income","$15,000 - $24,999"
2021,"Wyoming",16.9,"",451,"Income","$25,000 - $34,999"
2021,"Wyoming",13.7,"",525,"Income","$35,000 - $49,999"
2021,"Wyoming",15.8,"",639,"Income","$50,000 - $74,999"
2021,"Wyoming",21.3,"",494,"Income","$75,000 or greater"
2021,"Wyoming",19.1,"",1311,"Income","Data not reported"
2021,"Wyoming",32.1,"",144,"Income","Less than $15,000"
2021,"National",29.1,"",30199,"Income","$15,000 - $24,999"
2021,"National",24.2,"",37605,"Income","$25,000 - $34,999"
2021,"National",22,"",42413,"Income","$35,000 - $49,999"
2021,"National",18.5,"",53305,"Income","$50,000 - $74,999"
2021,"National",16.9,"",43172,"Income","$75,000 or greater"
2021,"National",17.7,"",144268,"Income","Data not reported"
2021,"National",31.6,"",18007,"Income","Less than $15,000"
2021,"Guam",41.9,"",172,"Income","$15,000 - $24,999"
2021,"Guam",37.8,"",176,"Income","$25,000 - $34,999"
2021,"Guam",25.6,"",196,"Income","$35,000 - $49,999"
2021,"Guam",33.6,"",168,"Income","$50,000 - $74,999"
2021,"Guam",23.7,"",184,"Income","$75,000 or greater"
2021,"Guam",24.2,"",433,"Income","Data not reported"
2021,"Guam",24.7,"",116,"Income","Less than $15,000"
2021,"Puerto Rico",46.7,"",811,"Income","$15,000 - $24,999"
2021,"Puerto Rico",41.7,"",429,"Income","$25,000 - $34,999"
2021,"Puerto Rico",39.3,"",337,"Income","$35,000 - $49,999"
2021,"Puerto Rico",41,"",225,"Income","$50,000 - $74,999"
2021,"Puerto Rico",23.1,"",98,"Income","$75,000 or greater"
2021,"Puerto Rico",48.9,"",881,"Income","Data not reported"
2021,"Puerto Rico",51.2,"",1019,"Income","Less than $15,000"
2021,"Virgin Islands",24.3,"",115,"Income","$15,000 - $24,999"
2021,"Virgin Islands",48,"",158,"Income","$25,000 - $34,999"
2021,"Virgin Islands",33.1,"",171,"Income","$35,000 - $49,999"
2021,"Virgin Islands",30.6,"",140,"Income","$50,000 - $74,999"
2021,"Virgin Islands",35,"",98,"Income","$75,000 or greater"
2021,"Virgin Islands",24.4,"",363,"Income","Data not reported"
2021,"Virgin Islands",36.1,"",104,"Income","Less than $15,000"
2021,"Alabama",40.8,"",409,"Income","$15,000 - $24,999"
2021,"Alabama",46.2,"",475,"Income","$25,000 - $34,999"
2021,"Alabama",46.4,"",504,"Income","$35,000 - $49,999"
2021,"Alabama",42.8,"",569,"Income","$50,000 - $74,999"
2021,"Alabama",40.3,"",441,"Income","$75,000 or greater"
2021,"Alabama",34.1,"",1576,"Income","Data not reported"
2021,"Alabama",40.8,"",273,"Income","Less than $15,000"
2021,"Alaska",33.9,"",363,"Income","$15,000 - $24,999"
2021,"Alaska",33,"",440,"Income","$25,000 - $34,999"
2021,"Alaska",36.7,"",509,"Income","$35,000 - $49,999"
2021,"Alaska",36.2,"",740,"Income","$50,000 - $74,999"
2021,"Alaska",32.3,"",721,"Income","$75,000 or greater"
2021,"Alaska",32.7,"",1986,"Income","Data not reported"
2021,"Alaska",28.8,"",253,"Income","Less than $15,000"
2021,"Arizona",36.3,"",905,"Income","$15,000 - $24,999"
2021,"Arizona",34.5,"",1126,"Income","$25,000 - $34,999"
2021,"Arizona",34.2,"",1209,"Income","$35,000 - $49,999"
2021,"Arizona",31.7,"",1434,"Income","$50,000 - $74,999"
2021,"Arizona",29.2,"",1080,"Income","$75,000 or greater"
2021,"Arizona",27.4,"",3391,"Income","Data not reported"
2021,"Arizona",39.2,"",534,"Income","Less than $15,000"
2021,"Arkansas",39,"",583,"Income","$15,000 - $24,999"
2021,"Arkansas",37.1,"",587,"Income","$25,000 - $34,999"
2021,"Arkansas",40.1,"",593,"Income","$35,000 - $49,999"
2021,"Arkansas",44.1,"",675,"Income","$50,000 - $74,999"
2021,"Arkansas",39.8,"",438,"Income","$75,000 or greater"
2021,"Arkansas",35,"",1557,"Income","Data not reported"
2021,"Arkansas",42.5,"",349,"Income","Less than $15,000"
2021,"California",33.9,"",614,"Income","$15,000 - $24,999"
2021,"California",33.7,"",521,"Income","$25,000 - $34,999"
2021,"California",31,"",563,"Income","$35,000 - $49,999"
2021,"California",27.8,"",720,"Income","$50,000 - $74,999"
2021,"California",26.9,"",630,"Income","$75,000 or greater"
2021,"California",22.9,"",2450,"Income","Data not reported"
2021,"California",32.4,"",650,"Income","Less than $15,000"
2021,"Colorado",31.7,"",626,"Income","$15,000 - $24,999"
2021,"Colorado",27.3,"",918,"Income","$25,000 - $34,999"
2021,"Colorado",28,"",958,"Income","$35,000 - $49,999"
2021,"Colorado",27.2,"",1302,"Income","$50,000 - $74,999"
2021,"Colorado",25.6,"",1172,"Income","$75,000 or greater"
2021,"Colorado",22,"",3958,"Income","Data not reported"
2021,"Colorado",27.5,"",370,"Income","Less than $15,000"
2021,"Connecticut",33.2,"",455,"Income","$15,000 - $24,999"
2021,"Connecticut",39,"",573,"Income","$25,000 - $34,999"
2021,"Connecticut",35.5,"",614,"Income","$35,000 - $49,999"
2021,"Connecticut",33.7,"",894,"Income","$50,000 - $74,999"
2021,"Connecticut",30,"",845,"Income","$75,000 or greater"
2021,"Connecticut",26.5,"",3438,"Income","Data not reported"
2021,"Connecticut",35.5,"",255,"Income","Less than $15,000"
2021,"Delaware",38.7,"",255,"Income","$15,000 - $24,999"
2021,"Delaware",33.9,"",355,"Income","$25,000 - $34,999"
2021,"Delaware",32.5,"",348,"Income","$35,000 - $49,999"
2021,"Delaware",34,"",514,"Income","$50,000 - $74,999"
2021,"Delaware",38.8,"",375,"Income","$75,000 or greater"
2021,"Delaware",31,"",1246,"Income","Data not reported"
2021,"Delaware",44.5,"",122,"Income","Less than $15,000"
2021,"District of Columbia",39.8,"",160,"Income","$15,000 - $24,999"
2021,"District of Columbia",34.3,"",169,"Income","$25,000 - $34,999"
2021,"District of Columbia",27.8,"",195,"Income","$35,000 - $49,999"
2021,"District of Columbia",26.2,"",276,"Income","$50,000 - $74,999"
2021,"District of Columbia",25.2,"",274,"Income","$75,000 or greater"
2021,"District of Columbia",19.5,"",1608,"Income","Data not reported"
2021,"District of Columbia",42.3,"",140,"Income","Less than $15,000"
2021,"Florida",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$15,000 - $24,999"
2021,"Florida",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$25,000 - $34,999"
